2531,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.5_1,Damot Gale,SNNPR
2532,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.6_1,Damot Pulasa,SNNPR
2533,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.7_1,Damot Sore,SNNPR
2534,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.8_1,Damot Woyide,SNNPR
2535,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.9_1,Deguna Fanigo,SNNPR
2536,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.10_1,Humbo,SNNPR
2537,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.11_1,Kindo Didaye,SNNPR
2538,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.12_1,Kindo Koyisha,SNNPR
2539,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.13_1,Ofa,SNNPR
2540,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.14_1,Sodo Town,SNNPR
2541,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.22_1,Wolayita,ETH.10.22.15_1,Sodo Zuria,SNNPR
2542,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.23_1,Yem Special,ETH.10.23.1_1,Yem,SNNPR
2543,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.23_1,Yem Special,ETH.10.23.1_1,Yem,SNNPR
